Feature,Importance
categorical__DeviceInfo_SM-A500M Build/KTU84P,0.0
categorical__DeviceInfo_rv:54.0,0.0
categorical__DeviceInfo_XT1063,0.0
categorical__DeviceInfo_SM-A510F Build/NRD90M,0.0
categorical__DeviceInfo_SM-A510M Build/LMY47X,0.0
categorical__DeviceInfo_SM-A510M Build/MMB29K,0.0
categorical__DeviceInfo_SM-A510M Build/NRD90M,0.0
categorical__DeviceInfo_XT1058 Build/LPAS23.12-21.7-1,0.0
categorical__DeviceInfo_SM-A520F Build/MMB29K,0.0
categorical__DeviceInfo_SM-A520F Build/NRD90M,0.0
categorical__DeviceInfo_XT1053 Build/LPAS23.12-21.7-1,0.0
categorical__DeviceInfo_SLA-L03 Build/HUAWEISLA-L03,0.0
categorical__DeviceInfo_SKY_5.0LM,0.0
categorical__DeviceInfo_SGP521,0.0
categorical__DeviceInfo_XT1565,0.0
categorical__DeviceInfo_SAMSUNG SM-N950U Build/NMF26X,0.0
categorical__DeviceInfo_SAMSUNG SM-S727VL Build/MMB29M,0.0
categorical__DeviceInfo_SAMSUNG SM-T587P Build/NRD90M,0.0
categorical__DeviceInfo_SAMSUNG SM-T810 Build/NRD90M,0.0
categorical__DeviceInfo_SAMSUNG-SGH-I337 Build/KOT49H,0.0
categorical__DeviceInfo_SAMSUNG-SM-G870A Build/MMB29M,0.0
categorical__DeviceInfo_SAMSUNG-SM-G891A Build/NRD90M,0.0
categorical__DeviceInfo_SAMSUNG-SM-G900A Build/LRX21T,0.0
categorical__DeviceInfo_SAMSUNG-SM-T677A,0.0
categorical__DeviceInfo_SAMSUNG-SM-G900A Build/MMB29M,0.0
categorical__DeviceInfo_SAMSUNG-SM-G930A,0.0
categorical__DeviceInfo_SAMSUNG-SM-G930A Build/NRD90M,0.0
categorical__DeviceInfo_SAMSUNG-SM-G935A Build/NRD90M,0.0
categorical__DeviceInfo_SAMSUNG-SM-J327A Build/NRD90M,0.0
categorical__DeviceInfo_SAMSUNG-SM-J727A Build/NRD90M,0.0
categorical__DeviceInfo_SM-T550 Build/NMF26X,0.0
categorical__DeviceInfo_XT1032 Build/LPBS23.13-56-2,0.0
categorical__DeviceInfo_XT1032 Build/KXB21.14-L1.40,0.0
categorical__DeviceInfo_VS501 Build/NRD90U,0.0
categorical__DeviceInfo_XT1003,0.0
categorical__DeviceInfo_SM-G900F Build/MMB29M,0.0
categorical__DeviceInfo_SM-G900H Build/MMB29K,0.0
categorical__DeviceInfo_SM-G900M Build/LRX21T,0.0
categorical__DeviceInfo_SM-G900P Build/LRX21T,0.0
categorical__DeviceInfo_SM-G900P Build/MMB29M,0.0
categorical__DeviceInfo_SM-G900T Build/MMB29M,0.0
categorical__DeviceInfo_SM-G900V,0.0
categorical__DeviceInfo_SM-G900V Build/MMB29M,0.0
categorical__DeviceInfo_rv:50.0,0.0
categorical__DeviceInfo_SM-G900W8,0.0
categorical__DeviceInfo_SM-G920F Build/NRD90M,0.0
categorical__DeviceInfo_SM-G920T Build/NRD90M,0.0
categorical__DeviceInfo_SM-G920V Build/MMB29K,0.0
categorical__DeviceInfo_SM-G920V Build/NRD90M,0.0
categorical__DeviceInfo_SM-G925I Build/LMY47X,0.0
categorical__DeviceInfo_SM-G925I Build/MMB29K,0.0
categorical__DeviceInfo_SM-G925I Build/NRD90M,0.0
categorical__DeviceInfo_SM-G900F Build/LRX21T,0.0
categorical__DeviceInfo_SM-G800F Build/KOT49H,0.0
categorical__DeviceInfo_SM-G610F,0.0
categorical__DeviceInfo_rv:52.0,0.0
categorical__DeviceInfo_X10,0.0
categorical__DeviceInfo_SM-E500M Build/KTU84P,0.0
categorical__DeviceInfo_SM-G360T1 Build/LMY47X,0.0
categorical__DeviceInfo_SM-G386T,0.0
categorical__DeviceInfo_Windows NT 6.1,0.0
categorical__DeviceInfo_SM-G530H Build/LRX22G,0.0
categorical__DeviceInfo_SM-G530T,0.0
categorical__DeviceInfo_rv:51.0,0.0
categorical__DeviceInfo_VS820,0.0
categorical__DeviceInfo_WAS-LX3 Build/HUAWEIWAS-LX3,0.0
categorical__DeviceInfo_VerykoolS5030,0.0
categorical__DeviceInfo_VS988 Build/NRD90U,0.0
categorical__DeviceInfo_VS987 Build/NRD90U,0.0
categorical__DeviceInfo_SM-G550T Build/MMB29K,0.0
categorical__DeviceInfo_SM-G550T1 Build/MMB29K,0.0
categorical__DeviceInfo_VS835,0.0
categorical__DeviceInfo_LG-H840 Build/NRD90U,0.0
categorical__id_31_Nokia/Lumia,0.0
categorical__DeviceInfo_LG-H810,0.0
categorical__id_30_Mac OS X 10.6,0.0
categorical__id_30_Android 7.1.2,0.0
categorical__id_30_Android 8.0.0,0.0
categorical__id_30_Android 8.1.0,0.0
categorical__id_30_Mac,0.0
categorical__id_30_Mac OS X 10.10,0.0
categorical__id_30_Mac OS X 10.11,0.0
categorical__id_30_Mac OS X 10.12,0.0
categorical__id_30_Mac OS X 10.13,0.0
categorical__id_30_Mac OS X 10.9,0.0
categorical__id_30_Android 6.0,0.0
categorical__id_30_Mac OS X 10_11_3,0.0
categorical__id_30_Mac OS X 10_11_4,0.0
categorical__id_30_Mac OS X 10_11_5,0.0
categorical__id_30_Mac OS X 10_11_6,0.0
categorical__id_30_Mac OS X 10_12,0.0
categorical__id_30_Mac OS X 10_12_1,0.0
categorical__id_30_Mac OS X 10_12_2,0.0
categorical__id_30_Mac OS X 10_12_3,0.0
categorical__id_30_Android 7.1.1,0.0
categorical__id_30_Android 5.0.2,0.0
categorical__DeviceInfo_LG-H650 Build/MRA58K,0.0
categorical__R_emaildomain_windstream.net,0.0
categorical__R_emaildomain_roadrunner.com,0.0
categorical__R_emaildomain_rocketmail.com,0.0
categorical__R_emaildomain_sbcglobal.net,0.0
categorical__R_emaildomain_servicios-ta.com,0.0
categorical__R_emaildomain_suddenlink.net,0.0
categorical__R_emaildomain_twc.com,0.0
categorical__R_emaildomain_verizon.net,0.0
categorical__R_emaildomain_web.de,0.0
categorical__R_emaildomain_yahoo.co.jp,0.0
categorical__id_30_Android 5.0,0.0
categorical__R_emaildomain_yahoo.co.uk,0.0
categorical__R_emaildomain_yahoo.de,0.0
categorical__R_emaildomain_yahoo.es,0.0
categorical__R_emaildomain_yahoo.fr,0.0
categorical__R_emaildomain_ymail.com,0.0
categorical__id_23_IP_PROXY:HIDDEN,0.0
categorical__id_27_NotFound,0.0
categorical__id_30_Android 4.4.2,0.0
categorical__id_30_Mac OS X 10_12_4,0.0
categorical__id_30_Mac OS X 10_12_5,0.0
categorical__id_30_Mac OS X 10_13_1,0.0
categorical__id_31_chrome 53.0 for android,0.0
categorical__id_31_Samsung/SM-G532M,0.0
categorical__id_31_aol,0.0
categorical__id_31_chrome,0.0
categorical__id_31_chrome 43.0 for android,0.0
categorical__id_31_chrome 46.0 for android,0.0
categorical__id_31_chrome 50.0 for android,0.0
categorical__id_31_chrome 51.0,0.0
categorical__id_31_chrome 52.0 for android,0.0
categorical__id_31_chrome 55.0,0.0
categorical__id_30_Mac OS X 10_13_2,0.0
categorical__id_31_chrome 55.0 for android,0.0
categorical__id_31_chrome 57.0,0.0
categorical__id_31_chrome 57.0 for android,0.0
categorical__id_31_chrome 58.0,0.0
categorical__id_31_chrome 59.0,0.0
categorical__id_31_chrome 62.0 for ios,0.0
categorical__id_31_chrome 63.0 for android,0.0
categorical__id_31_chrome 63.0 for ios,0.0
categorical__id_31_Samsung/SM-G531H,0.0
categorical__id_30_other,0.0
categorical__id_30_iOS 9.3.5,0.0
categorical__id_30_iOS 11.2.0,0.0
categorical__id_30_Mac OS X 10_6_8,0.0
categorical__id_30_Mac OS X 10_7_5,0.0
categorical__id_30_Mac OS X 10_8_5,0.0
categorical__id_30_Mac OS X 10_9_5,0.0
categorical__id_30_Windows 8,0.0
categorical__id_30_Windows Vista,0.0
categorical__id_30_Windows XP,0.0
categorical__id_30_func,0.0
categorical__id_30_iOS,0.0
categorical__id_30_iOS 10.0.2,0.0
categorical__id_30_iOS 10.1.1,0.0
categorical__id_30_iOS 10.2.1,0.0
categorical__id_30_iOS 10.3.3,0.0
categorical__id_30_iOS 11.0.0,0.0
categorical__id_30_iOS 11.0.2,0.0
categorical__id_30_iOS 11.0.3,0.0
categorical__id_30_iOS 11.1.1,0.0
categorical__R_emaildomain_q.com,0.0
categorical__R_emaildomain_ptd.net,0.0
categorical__R_emaildomain_prodigy.net.mx,0.0
categorical__P_emaildomain_hotmail.es,0.0
categorical__P_emaildomain_charter.net,0.0
categorical__P_emaildomain_cox.net,0.0
categorical__P_emaildomain_earthlink.net,0.0
categorical__P_emaildomain_embarqmail.com,0.0
categorical__P_emaildomain_frontier.com,0.0
categorical__P_emaildomain_gmx.de,0.0
categorical__P_emaildomain_hotmail.co.uk,0.0
categorical__P_emaildomain_hotmail.de,0.0
categorical__P_emaildomain_juno.com,0.0
categorical__P_emaildomain_protonmail.com,0.0
categorical__P_emaildomain_live.com,0.0
categorical__P_emaildomain_live.fr,0.0
categorical__P_emaildomain_mac.com,0.0
categorical__P_emaildomain_mail.com,0.0
categorical__P_emaildomain_netzero.com,0.0
categorical__P_emaildomain_netzero.net,0.0
categorical__P_emaildomain_optonline.net,0.0
categorical__P_emaildomain_outlook.es,0.0
categorical__P_emaildomain_cfl.rr.com,0.0
categorical__P_emaildomain_centurylink.net,0.0
categorical__P_emaildomain_cableone.net,0.0
categorical__P_emaildomain_bellsouth.net,0.0
numeric__C3,0.0
numeric__V1,0.0
numeric__V2,0.0
numeric__V27,0.0
numeric__V28,0.0
numeric__V41,0.0
numeric__V65,0.0
numeric__V68,0.0
numeric__V88,0.0
numeric__V89,0.0
numeric__V107,0.0
numeric__V240,0.0
numeric__V241,0.0
numeric__V305,0.0
numeric__V325,0.0
numeric__V328,0.0
categorical__card6_debit or credit,0.0
categorical__P_emaildomain_prodigy.net.mx,0.0
categorical__P_emaildomain_ptd.net,0.0
categorical__R_emaildomain_outlook.es,0.0
categorical__R_emaildomain_hotmail.es,0.0
categorical__R_emaildomain_cox.net,0.0
categorical__R_emaildomain_earthlink.net,0.0
categorical__R_emaildomain_embarqmail.com,0.0
categorical__R_emaildomain_frontier.com,0.0
categorical__R_emaildomain_gmail,0.0
categorical__R_emaildomain_gmx.de,0.0
categorical__R_emaildomain_hotmail.co.uk,0.0
categorical__R_emaildomain_hotmail.de,0.0
categorical__R_emaildomain_juno.com,0.0
categorical__P_emaildomain_q.com,0.0
categorical__R_emaildomain_live.com,0.0
categorical__R_emaildomain_live.fr,0.0
categorical__R_emaildomain_mac.com,0.0
categorical__R_emaildomain_me.com,0.0
categorical__R_emaildomain_msn.com,0.0
categorical__R_emaildomain_netzero.com,0.0
categorical__R_emaildomain_netzero.net,0.0
categorical__R_emaildomain_optonline.net,0.0
categorical__R_emaildomain_comcast.net,0.0
categorical__R_emaildomain_charter.net,0.0
categorical__R_emaildomain_cfl.rr.com,0.0
categorical__R_emaildomain_bellsouth.net,0.0
categorical__P_emaildomain_roadrunner.com,0.0
categorical__P_emaildomain_rocketmail.com,0.0
categorical__P_emaildomain_sbcglobal.net,0.0
categorical__P_emaildomain_sc.rr.com,0.0
categorical__P_emaildomain_servicios-ta.com,0.0
categorical__P_emaildomain_suddenlink.net,0.0
categorical__P_emaildomain_twc.com,0.0
categorical__P_emaildomain_verizon.net,0.0
categorical__P_emaildomain_web.de,0.0
categorical__P_emaildomain_windstream.net,0.0
categorical__P_emaildomain_yahoo.co.jp,0.0
categorical__P_emaildomain_yahoo.co.uk,0.0
categorical__P_emaildomain_yahoo.de,0.0
categorical__P_emaildomain_yahoo.es,0.0
categorical__P_emaildomain_yahoo.fr,0.0
categorical__P_emaildomain_ymail.com,0.0
categorical__R_emaildomain_att.net,0.0
categorical__id_31_chrome generic for android,0.0
categorical__id_31_edge,0.0
categorical__id_31_edge 13.0,0.0
categorical__DeviceInfo_F8331 Build/41.2.A.7.76,0.0
categorical__DeviceInfo_E5606 Build/30.2.A.1.21,0.0
categorical__DeviceInfo_E6603 Build/32.4.A.1.54,0.0
categorical__DeviceInfo_EVA-L09 Build/HUAWEIEVA-L09,0.0
categorical__DeviceInfo_Edison,0.0
categorical__DeviceInfo_F3113 Build/33.2.A.4.70,0.0
categorical__DeviceInfo_F3113 Build/33.3.A.1.97,0.0
categorical__DeviceInfo_F3213 Build/36.1.A.1.86,0.0
categorical__DeviceInfo_F8331,0.0
categorical__DeviceInfo_FRD-L04 Build/HUAWEIFRD-L04,0.0
categorical__DeviceInfo_HTC 10 Build/NRD90M,0.0
categorical__DeviceInfo_G3123 Build/40.0.A.6.135,0.0
categorical__DeviceInfo_G3313,0.0
categorical__DeviceInfo_GT-I8190L Build/JZO54K,0.0
categorical__DeviceInfo_GT-I9060M Build/KTU84P,0.0
categorical__DeviceInfo_GT-I9500,0.0
categorical__DeviceInfo_GT-P5113,0.0
categorical__DeviceInfo_GT-P5210 Build/JDQ39,0.0
categorical__DeviceInfo_GT-P5210 Build/KOT49H,0.0
categorical__DeviceInfo_E5506 Build/29.1.A.0.101,0.0
categorical__DeviceInfo_D6603 Build/23.5.A.1.291,0.0
categorical__DeviceInfo_D5803 Build/23.5.A.1.291,0.0
categorical__DeviceInfo_D5306 Build/19.4.A.0.182,0.0
categorical__DeviceInfo_AX920,0.0
categorical__DeviceInfo_Alcatel_4060A,0.0
categorical__DeviceInfo_Android,0.0
categorical__DeviceInfo_Android 4.4.2,0.0
categorical__DeviceInfo_Android 5.1,0.0
categorical__DeviceInfo_Android 6.0.1,0.0
categorical__DeviceInfo_Aquaris,0.0
categorical__DeviceInfo_BAC-L03 Build/HUAWEIBAC-L03,0.0
categorical__DeviceInfo_BLADE A602 Build/MRA58K,0.0
categorical__DeviceInfo_BNTV400,0.0
categorical__DeviceInfo_BV6000,0.0
categorical__DeviceInfo_Blade L5 Build/LMY47I,0.0
categorical__DeviceInfo_Blade V580 Build/LMY47D,0.0
categorical__DeviceInfo_Blade V6 Build/LRX22G,0.0
categorical__DeviceInfo_Blade V6 Max Build/MRA58K,0.0
categorical__DeviceInfo_CAM-L03 Build/HUAWEICAM-L03,0.0
categorical__DeviceInfo_CHC-U03 Build/HuaweiCHC-U03,0.0
categorical__DeviceInfo_HTC,0.0
categorical__DeviceInfo_HTC Desire 10 lifestyle Build/MMB29M,0.0
categorical__DeviceInfo_7055A Build/KVT49L,0.0
categorical__DeviceInfo_KFTHWI Build/KTU84M,0.0
categorical__DeviceInfo_KFAPWI Build/KTU84M,0.0
categorical__DeviceInfo_KFASWI Build/LVY48F,0.0
categorical__DeviceInfo_KFAUWI Build/LVY48F,0.0
categorical__DeviceInfo_KFDOWI Build/LVY48F,0.0
categorical__DeviceInfo_KFGIWI Build/LVY48F,0.0
categorical__DeviceInfo_KFJWI,0.0
categorical__DeviceInfo_KFSAWI,0.0
categorical__DeviceInfo_KFTBWI Build/LVY48F,0.0
categorical__DeviceInfo_KFTT Build/IML74K,0.0
categorical__DeviceInfo_HTC Desire 510 Build/KOT49H,0.0
categorical__DeviceInfo_KYOCERA-C6742A Build/LMY47V,0.0
categorical__DeviceInfo_LG-D373 Build/KOT49I.V10a,0.0
categorical__DeviceInfo_LG-D693n Build/LRX22G,0.0
categorical__DeviceInfo_LG-D851,0.0
categorical__DeviceInfo_LG-H320 Build/LRX21Y,0.0
categorical__DeviceInfo_LG-H420 Build/LRX21Y,0.0
categorical__DeviceInfo_LG-H500 Build/LRX21Y,0.0
categorical__DeviceInfo_LG-H542 Build/MRA58K,0.0
categorical__DeviceInfo_K88 Build/MMB29M,0.0
categorical__DeviceInfo_Ilium X710 Build/MRA58K,0.0
categorical__DeviceInfo_Ilium LT510 Build/MRA58K,0.0
categorical__DeviceInfo_Ilium L910 Build/MRA58K,0.0
categorical__DeviceInfo_HTC Desire 530 Build/MMB29M,0.0
categorical__DeviceInfo_HTC Desire 626s Build/LMY47O,0.0
categorical__DeviceInfo_HTC Desire 650 Build/MMB29M,0.0
categorical__DeviceInfo_HTC One A9 Build/NRD90M,0.0
categorical__DeviceInfo_HTC One M9 Build/NRD90M,0.0
categorical__DeviceInfo_HTC U11 Build/NMF26X,0.0
categorical__DeviceInfo_HUAWEI CUN-L03 Build/HUAWEICUN-L03,0.0
categorical__DeviceInfo_HUAWEI RIO-L03 Build/HUAWEIRIO-L03,0.0
categorical__DeviceInfo_HUAWEI TAG-L13 Build/HUAWEITAG-L13,0.0
categorical__DeviceInfo_HUAWEI VNS-L21 Build/HUAWEIVNS-L21,0.0
categorical__DeviceInfo_HUAWEI VNS-L23 Build/HUAWEIVNS-L23,0.0
categorical__DeviceInfo_HUAWEI VNS-L53 Build/HUAWEIVNS-L53,0.0
categorical__DeviceInfo_HUAWEI Y625-U13 Build/HUAWEIY625-U13,0.0
categorical__DeviceInfo_Hisense F20 Build/MMB29M,0.0
categorical__DeviceInfo_Hisense L675 Build/MRA58K,0.0
categorical__DeviceInfo_ILIUM,0.0
categorical__DeviceInfo_Ilium L1120 Build/NRD90M,0.0
categorical__DeviceInfo_ALE-L21 Build/HuaweiALE-L21,0.0
categorical__DeviceInfo_5080A Build/MRA58K,0.0
categorical__id_31_edge 14.0,0.0
categorical__id_33_1344x840,0.0
categorical__id_33_1200x675,0.0
categorical__id_33_1280x1024,0.0
categorical__id_33_1280x1025,0.0
categorical__id_33_1280x600,0.0
categorical__id_33_1280x768,0.0
categorical__id_33_1280x960,0.0
categorical__id_33_1281x801,0.0
categorical__id_33_1344x756,0.0
categorical__id_33_1356x900,0.0
categorical__id_33_1728x972,0.0
categorical__id_33_1360x768,0.0
categorical__id_33_1366x768,0.0
categorical__id_33_1400x1050,0.0
categorical__id_33_1480x720,0.0
categorical__id_33_1536x864,0.0
categorical__id_33_1600x1000,0.0
categorical__id_33_1600x1200,0.0
categorical__id_33_1600x900,0.0
categorical__id_33_1152x864,0.0
categorical__id_33_1152x720,0.0
categorical__id_33_1024x768,0.0
categorical__id_33_1024x640,0.0
categorical__id_31_firefox 47.0,0.0
categorical__id_31_firefox 52.0,0.0
categorical__id_31_firefox 55.0,0.0
categorical__id_31_firefox 56.0,0.0
categorical__id_31_firefox generic,0.0
categorical__id_31_ie,0.0
categorical__id_31_ie 11.0 for tablet,0.0
categorical__id_31_mobile,0.0
categorical__id_31_mobile safari 8.0,0.0
categorical__id_31_mobile safari generic,0.0
categorical__id_31_opera,0.0
categorical__id_31_other,0.0
categorical__id_31_samsung browser 4.0,0.0
categorical__id_31_samsung browser 5.4,0.0
categorical__id_31_samsung browser 6.2,0.0
categorical__id_31_silk,0.0
categorical__id_31_waterfox,0.0
categorical__id_33_1624x1080,0.0
categorical__id_33_1800x1125,0.0
categorical__DeviceInfo_5054N,0.0
categorical__id_33_4096x2304,0.0
categorical__id_33_3200x1800,0.0
categorical__id_33_3200x2000,0.0
categorical__id_33_3201x1800,0.0
categorical__id_33_3360x1890,0.0
categorical__id_33_3360x2100,0.0
categorical__id_33_3440x1440,0.0
categorical__id_33_3441x1440,0.0
categorical__id_33_3840x2400,0.0
categorical__id_33_5120x2880,0.0
categorical__id_33_1920x1281,0.0
categorical__id_33_855x480,0.0
categorical__id_33_960x540,0.0
categorical__id_33_960x640,0.0
categorical__DeviceInfo_2PS64 Build/NRD90M,0.0
categorical__DeviceInfo_5010S Build/MRA58K,0.0
categorical__DeviceInfo_5012G Build/MRA58K,0.0
categorical__DeviceInfo_5025G Build/LMY47I,0.0
categorical__DeviceInfo_5051A Build/MMB29M,0.0
categorical__id_33_3000x2000,0.0
categorical__id_33_2961x1442,0.0
categorical__id_33_2960x1440,0.0
categorical__id_33_2880x1620,0.0
categorical__id_33_2000x1125,0.0
categorical__id_33_2001x1125,0.0
categorical__id_33_2048x1152,0.0
categorical__id_33_2049x1152,0.0
categorical__id_33_2112x1188,0.0
categorical__id_33_2160x1440,0.0
categorical__id_33_2220x1080,0.0
categorical__id_33_2224x1668,0.0
categorical__id_33_2304x1440,0.0
categorical__id_33_2400x1350,0.0
categorical__id_33_2400x1600,0.0
categorical__id_33_2560x1080,0.0
categorical__id_33_2560x1600,0.0
categorical__id_33_2562x1442,0.0
categorical__id_33_2672x1440,0.0
categorical__id_33_2732x2048,0.0
categorical__id_33_2736x1824,0.0
categorical__DeviceInfo_rv:58.0,0.0
